AGE;TEMP1;TEMP2;TEMP3;TEMP5;MEAN
5236;0.06;0.12;1.22;-0.62;0.20
5237;0.07;0.13;1.19;-0.62;0.19
5238;0.07;0.13;1.16;-0.62;0.19
5239;0.07;0.13;1.13;-0.62;0.18
5240;0.07;0.13;1.11;-0.62;0.17
5241;0.07;0.13;1.08;-0.62;0.17
5242;0.07;0.13;1.05;-0.62;0.16
5243;0.07;0.14;1.03;-0.62;0.16
5244;0.07;0.14;1.00;-0.62;0.15
5245;0.07;0.14;0.97;-0.62;0.14
5246;0.07;0.14;0.95;-0.62;0.14
5247;0.07;0.14;0.92;-0.62;0.13
5248;0.07;0.15;0.89;-0.62;0.12
5249;0.07;0.15;0.87;-0.62;0.12
5250;0.07;0.15;0.84;-0.62;0.11
5251;0.07;0.15;0.86;-0.62;0.12
5252;0.07;0.15;0.87;-0.62;0.12
5253;0.07;0.15;0.89;-0.62;0.12
5254;0.07;0.16;0.91;-0.62;0.13
5255;0.07;0.16;0.92;-0.62;0.13
5256;0.07;0.16;0.94;-0.62;0.14
5257;0.07;0.16;0.96;-0.62;0.14
5258;0.07;0.16;0.97;-0.62;0.15
5259;0.07;0.16;0.99;-0.62;0.15
5260;0.07;0.17;1.01;-0.62;0.16
5261;0.07;0.17;1.02;-0.62;0.16
5262;0.07;0.17;1.04;-0.62;0.17
5263;0.07;0.17;1.06;-0.62;0.17
5264;0.07;0.17;1.07;-0.62;0.17
5265;0.07;0.18;1.09;-0.62;0.18
5266;0.07;0.18;1.11;-0.62;0.19
5267;0.07;0.18;1.13;-0.62;0.19
5268;0.08;0.18;1.14;-0.62;0.20
5269;0.08;0.18;1.16;-0.62;0.20
5270;0.08;0.18;1.18;-0.62;0.21
5271;0.08;0.19;1.19;-0.62;0.21
5272;0.08;0.19;1.21;-0.62;0.22
5273;0.08;0.19;1.23;-0.63;0.22
5274;0.08;0.19;1.24;-0.63;0.22
5275;0.08;0.19;1.26;-0.63;0.23
5276;0.08;0.19;1.24;-0.63;0.22
5277;0.08;0.20;1.23;-0.63;0.22
5278;0.08;0.20;1.21;-0.63;0.22
5279;0.08;0.20;1.20;-0.63;0.21
5280;0.08;0.20;1.18;-0.63;0.21
5281;0.08;0.20;1.17;-0.63;0.21
5282;0.08;0.20;1.15;-0.63;0.20
5283;0.08;0.21;1.13;-0.63;0.20
5284;0.08;0.21;1.12;-0.63;0.20
5285;0.08;0.21;1.10;-0.63;0.19
5286;0.08;0.21;1.09;-0.63;0.19
5287;0.08;0.21;1.07;-0.63;0.18
5288;0.08;0.22;1.06;-0.63;0.18
5289;0.08;0.22;1.04;-0.63;0.18
5290;0.08;0.22;1.02;-0.63;0.17
5291;0.08;0.22;1.01;-0.63;0.17
5292;0.08;0.22;0.99;-0.63;0.17
5293;0.08;0.22;0.98;-0.63;0.16
5294;0.08;0.23;0.96;-0.63;0.16
5295;0.08;0.23;0.95;-0.63;0.16
5296;0.08;0.23;0.93;-0.63;0.15
5297;0.08;0.23;0.91;-0.63;0.15
5298;0.08;0.23;0.90;-0.63;0.15
5299;0.09;0.23;0.88;-0.63;0.14
5300;0.09;0.24;0.87;-0.63;0.14
5301;0.09;0.24;0.88;-0.63;0.15
5302;0.09;0.24;0.89;-0.63;0.15
5303;0.09;0.24;0.91;-0.63;0.15
5304;0.09;0.24;0.92;-0.63;0.16
5305;0.09;0.25;0.93;-0.63;0.16
5306;0.09;0.25;0.95;-0.63;0.17
5307;0.09;0.25;0.96;-0.63;0.17
5308;0.09;0.25;0.97;-0.63;0.17
5309;0.09;0.25;0.98;-0.63;0.17
5310;0.09;0.25;1.00;-0.63;0.18
5311;0.09;0.26;1.01;-0.62;0.19
5312;0.09;0.26;1.02;-0.62;0.19
5313;0.09;0.26;1.04;-0.62;0.19
5314;0.09;0.26;1.05;-0.62;0.20
5315;0.09;0.26;1.06;-0.62;0.20
5316;0.09;0.26;1.08;-0.62;0.20
5317;0.09;0.27;1.09;-0.62;0.21
5318;0.09;0.27;1.10;-0.62;0.21
5319;0.09;0.27;1.11;-0.62;0.21
5320;0.09;0.27;1.13;-0.62;0.22
5321;0.09;0.27;1.14;-0.62;0.22
5322;0.09;0.28;1.15;-0.62;0.23
5323;0.09;0.28;1.17;-0.62;0.23
5324;0.09;0.28;1.18;-0.62;0.23
5325;0.09;0.28;1.19;-0.62;0.24
5326;0.09;0.28;1.21;-0.62;0.24
5327;0.09;0.28;1.23;-0.62;0.25
5328;0.09;0.29;1.25;-0.62;0.25
5329;0.10;0.29;1.27;-0.62;0.26
5330;0.10;0.29;1.28;-0.61;0.27
5331;0.10;0.29;1.30;-0.61;0.27
5332;0.10;0.29;1.32;-0.61;0.28
5333;0.10;0.28;1.34;-0.61;0.28
5334;0.10;0.28;1.36;-0.61;0.28
5335;0.10;0.28;1.38;-0.61;0.29
5336;0.10;0.28;1.39;-0.61;0.29
5337;0.10;0.28;1.41;-0.61;0.30
5338;0.10;0.27;1.43;-0.61;0.30
5339;0.10;0.27;1.45;-0.61;0.30
5340;0.10;0.27;1.47;-0.61;0.31
5341;0.10;0.27;1.48;-0.61;0.31
5342;0.10;0.27;1.50;-0.61;0.32
5343;0.10;0.27;1.52;-0.61;0.32
5344;0.10;0.26;1.54;-0.61;0.32
5345;0.10;0.26;1.56;-0.61;0.33
5346;0.10;0.26;1.58;-0.61;0.33
5347;0.10;0.26;1.59;-0.61;0.34
5348;0.10;0.26;1.61;-0.61;0.34
5349;0.10;0.26;1.63;-0.61;0.35
5350;0.10;0.25;1.65;-0.60;0.35
5351;0.10;0.25;1.65;-0.60;0.35
5352;0.10;0.25;1.65;-0.60;0.35
5353;0.10;0.25;1.65;-0.60;0.35
5354;0.10;0.25;1.65;-0.60;0.35
5355;0.10;0.24;1.65;-0.60;0.35
5356;0.10;0.24;1.65;-0.60;0.35
5357;0.10;0.24;1.65;-0.60;0.35
5358;0.10;0.24;1.65;-0.60;0.35
5359;0.10;0.24;1.65;-0.60;0.35
5360;0.11;0.24;1.65;-0.60;0.35
5361;0.11;0.23;1.65;-0.60;0.35
5362;0.11;0.23;1.65;-0.60;0.35
5363;0.11;0.23;1.65;-0.60;0.35
5364;0.11;0.23;1.65;-0.60;0.35
5365;0.11;0.23;1.65;-0.60;0.35
5366;0.11;0.22;1.65;-0.60;0.35
5367;0.11;0.22;1.65;-0.60;0.35
5368;0.11;0.22;1.65;-0.60;0.35
5369;0.11;0.22;1.65;-0.59;0.35
5370;0.11;0.22;1.65;-0.59;0.35
5371;0.11;0.22;1.65;-0.59;0.35
5372;0.11;0.21;1.65;-0.59;0.35
5373;0.11;0.21;1.65;-0.59;0.35
5374;0.11;0.21;1.65;-0.59;0.35
5375;0.11;0.21;1.65;-0.59;0.35
5376;0.11;0.21;1.64;-0.59;0.34
5377;0.11;0.20;1.64;-0.59;0.34
5378;0.11;0.20;1.63;-0.59;0.34
5379;0.11;0.20;1.62;-0.59;0.34
5380;0.11;0.20;1.62;-0.59;0.34
5381;0.11;0.20;1.61;-0.59;0.33
5382;0.11;0.20;1.60;-0.59;0.33
5383;0.11;0.19;1.59;-0.59;0.33
5384;0.11;0.19;1.59;-0.59;0.33
5385;0.11;0.19;1.58;-0.59;0.32
5386;0.11;0.19;1.57;-0.59;0.32
5387;0.11;0.19;1.57;-0.59;0.32
5388;0.11;0.19;1.56;-0.58;0.32
5389;0.11;0.18;1.55;-0.58;0.32
5390;0.12;0.18;1.55;-0.58;0.32
5391;0.12;0.18;1.54;-0.58;0.32
5392;0.12;0.18;1.53;-0.58;0.31
5393;0.12;0.18;1.52;-0.58;0.31
5394;0.12;0.17;1.52;-0.58;0.31
5395;0.12;0.17;1.51;-0.58;0.31
5396;0.12;0.17;1.50;-0.58;0.30
5397;0.12;0.17;1.50;-0.58;0.30
5398;0.12;0.17;1.49;-0.58;0.30
5399;0.12;0.17;1.48;-0.58;0.30
5400;0.12;0.16;1.48;-0.58;0.30
5401;0.12;0.16;1.49;-0.57;0.30
5402;0.12;0.16;1.50;-0.57;0.30
5403;0.12;0.16;1.52;-0.56;0.31
5404;0.12;0.16;1.53;-0.55;0.32
5405;0.12;0.15;1.55;-0.55;0.32
5406;0.12;0.15;1.56;-0.54;0.32
5407;0.12;0.15;1.57;-0.53;0.33
5408;0.12;0.15;1.59;-0.53;0.33
5409;0.12;0.15;1.60;-0.52;0.34
5410;0.12;0.15;1.62;-0.51;0.35
5411;0.12;0.14;1.63;-0.51;0.35
5412;0.12;0.14;1.64;-0.50;0.35
5413;0.12;0.14;1.66;-0.49;0.36
5414;0.12;0.14;1.67;-0.49;0.36
5415;0.12;0.14;1.69;-0.48;0.37
5416;0.12;0.14;1.70;-0.47;0.37
5417;0.12;0.13;1.71;-0.47;0.37
5418;0.12;0.13;1.73;-0.46;0.38
5419;0.12;0.13;1.74;-0.45;0.39
5420;0.12;0.13;1.76;-0.45;0.39
5421;0.13;0.13;1.77;-0.44;0.40
5422;0.13;0.12;1.78;-0.43;0.40
5423;0.13;0.12;1.80;-0.43;0.41
5424;0.13;0.12;1.81;-0.42;0.41
5425;0.13;0.12;1.83;-0.41;0.42
5426;0.13;0.12;1.83;-0.41;0.42
5427;0.13;0.12;1.83;-0.40;0.42
5428;0.13;0.11;1.83;-0.39;0.42
5429;0.13;0.11;1.83;-0.39;0.42
5430;0.13;0.11;1.83;-0.38;0.42
5431;0.13;0.11;1.83;-0.37;0.43
5432;0.13;0.11;1.83;-0.37;0.43
5433;0.13;0.10;1.83;-0.36;0.43
5434;0.13;0.10;1.83;-0.35;0.43
5435;0.13;0.10;1.83;-0.35;0.43
5436;0.13;0.10;1.83;-0.34;0.43
5437;0.13;0.10;1.83;-0.33;0.43
5438;0.13;0.10;1.83;-0.33;0.43
5439;0.13;0.09;1.83;-0.32;0.43
5440;0.13;0.09;1.83;-0.31;0.44
5441;0.13;0.09;1.83;-0.31;0.44
5442;0.13;0.09;1.83;-0.30;0.44
5443;0.13;0.09;1.83;-0.29;0.44
5444;0.13;0.08;1.83;-0.29;0.44
5445;0.13;0.08;1.83;-0.28;0.44
5446;0.13;0.08;1.83;-0.27;0.44
5447;0.13;0.08;1.83;-0.27;0.44
5448;0.13;0.08;1.83;-0.26;0.45
5449;0.13;0.08;1.83;-0.25;0.45
5450;0.13;0.07;1.83;-0.25;0.45
5451;0.13;0.07;1.83;-0.24;0.45
5452;0.14;0.07;1.83;-0.23;0.45
5453;0.14;0.07;1.82;-0.23;0.45
5454;0.14;0.07;1.82;-0.22;0.45
5455;0.14;0.07;1.81;-0.21;0.45
5456;0.14;0.06;1.81;-0.21;0.45
5457;0.14;0.06;1.80;-0.20;0.45
5458;0.14;0.06;1.80;-0.19;0.45
5459;0.14;0.06;1.80;-0.19;0.45
5460;0.14;0.06;1.79;-0.18;0.45
5461;0.14;0.05;1.79;-0.17;0.45
5462;0.14;0.05;1.78;-0.17;0.45
5463;0.14;0.05;1.78;-0.16;0.45
5464;0.14;0.05;1.78;-0.15;0.46
5465;0.14;0.05;1.77;-0.15;0.45
5466;0.14;0.05;1.77;-0.14;0.46
5467;0.14;0.04;1.76;-0.13;0.45
5468;0.14;0.04;1.76;-0.13;0.45
5469;0.14;0.04;1.75;-0.12;0.45
5470;0.14;0.04;1.75;-0.11;0.46
5471;0.14;0.04;1.75;-0.11;0.46
5472;0.14;0.03;1.74;-0.10;0.45
5473;0.14;0.03;1.74;-0.09;0.46
5474;0.14;0.03;1.73;-0.09;0.45
5475;0.14;0.03;1.73;-0.08;0.46
5476;0.14;0.03;1.71;-0.07;0.45
5477;0.14;0.03;1.69;-0.07;0.45
5478;0.14;0.02;1.66;-0.06;0.44
5479;0.14;0.02;1.64;-0.05;0.44
5480;0.14;0.02;1.62;-0.05;0.43
5481;0.14;0.02;1.60;-0.04;0.43
5482;0.15;0.02;1.58;-0.03;0.43
5483;0.15;0.02;1.56;-0.03;0.43
5484;0.15;0.01;1.53;-0.02;0.42
5485;0.15;0.01;1.51;-0.01;0.42
5486;0.15;0.01;1.49;-0.01;0.41
5487;0.15;0.01;1.47;0.00;0.41
5488;0.15;0.01;1.45;0.01;0.41
5489;0.15;0.00;1.43;0.01;0.40
5490;0.15;0.00;1.41;0.02;0.40
5491;0.15;0.00;1.38;0.03;0.39
5492;0.15;0.00;1.36;0.03;0.39
5493;0.15;0.00;1.34;0.04;0.38
5494;0.15;0.00;1.32;0.05;0.38
5495;0.15;-0.01;1.30;0.05;0.37
5496;0.15;-0.01;1.28;0.06;0.37
5497;0.15;-0.01;1.25;0.07;0.37
5498;0.15;-0.01;1.23;0.07;0.36
5499;0.15;-0.01;1.21;0.08;0.36
5500;0.15;-0.02;1.19;0.09;0.35
5501;0.15;-0.02;1.23;0.08;0.36
5502;0.15;-0.02;1.27;0.07;0.37
5503;0.15;-0.02;1.31;0.06;0.38
5504;0.15;-0.02;1.35;0.06;0.39
5505;0.15;-0.02;1.39;0.05;0.39
5506;0.15;-0.03;1.43;0.04;0.40
5507;0.15;-0.03;1.47;0.03;0.41
5508;0.15;-0.03;1.51;0.03;0.42
5509;0.15;-0.03;1.55;0.02;0.42
5510;0.15;-0.03;1.59;0.01;0.43
5511;0.15;-0.04;1.63;0.00;0.44
5512;0.15;-0.04;1.67;0.00;0.45
5513;0.16;-0.04;1.71;-0.01;0.46
5514;0.16;-0.04;1.75;-0.02;0.46
5515;0.16;-0.04;1.79;-0.03;0.47
5516;0.16;-0.04;1.83;-0.03;0.48
5517;0.16;-0.05;1.87;-0.04;0.49
5518;0.16;-0.05;1.91;-0.05;0.49
5519;0.16;-0.05;1.95;-0.06;0.50
5520;0.16;-0.05;1.99;-0.07;0.51
5521;0.16;-0.05;2.03;-0.07;0.52
5522;0.16;-0.05;2.07;-0.08;0.53
5523;0.16;-0.06;2.11;-0.09;0.53
5524;0.16;-0.06;2.15;-0.10;0.54
5525;0.16;-0.06;2.19;-0.10;0.55
5526;0.16;-0.06;2.17;-0.11;0.54
5527;0.16;-0.06;2.14;-0.12;0.53
5528;0.16;-0.07;2.12;-0.13;0.52
5529;0.17;-0.07;2.09;-0.13;0.52
5530;0.17;-0.07;2.07;-0.14;0.51
5531;0.17;-0.07;2.04;-0.15;0.50
5532;0.17;-0.07;2.01;-0.16;0.49
5533;0.17;-0.07;1.99;-0.16;0.48
5534;0.17;-0.08;1.96;-0.17;0.47
5535;0.17;-0.08;1.94;-0.18;0.46
5536;0.18;-0.08;1.91;-0.19;0.46
5537;0.18;-0.08;1.89;-0.20;0.45
5538;0.18;-0.08;1.86;-0.20;0.44
5539;0.18;-0.09;1.83;-0.21;0.43
5540;0.18;-0.09;1.81;-0.22;0.42
5541;0.18;-0.09;1.78;-0.23;0.41
5542;0.18;-0.09;1.76;-0.23;0.41
5543;0.18;-0.09;1.73;-0.24;0.40
5544;0.19;-0.09;1.70;-0.25;0.39
5545;0.19;-0.10;1.68;-0.26;0.38
5546;0.19;-0.10;1.65;-0.26;0.37
5547;0.19;-0.10;1.63;-0.27;0.36
5548;0.19;-0.10;1.60;-0.28;0.35
5549;0.19;-0.10;1.58;-0.29;0.35
5550;0.19;-0.10;1.55;-0.29;0.34
5551;0.20;-0.11;1.55;-0.30;0.34
5552;0.20;-0.11;1.55;-0.31;0.33
5553;0.20;-0.11;1.54;-0.32;0.33
5554;0.20;-0.11;1.54;-0.33;0.33
5555;0.20;-0.11;1.54;-0.33;0.33
5556;0.20;-0.12;1.54;-0.34;0.32
5557;0.20;-0.12;1.53;-0.35;0.32
5558;0.20;-0.12;1.53;-0.36;0.31
5559;0.21;-0.12;1.53;-0.36;0.32
5560;0.21;-0.12;1.53;-0.37;0.31
5561;0.21;-0.12;1.52;-0.38;0.31
5562;0.21;-0.13;1.52;-0.39;0.30
5563;0.21;-0.13;1.52;-0.39;0.30
5564;0.21;-0.13;1.52;-0.40;0.30
5565;0.21;-0.13;1.51;-0.41;0.30
5566;0.22;-0.13;1.51;-0.42;0.30
5567;0.22;-0.13;1.51;-0.42;0.30
5568;0.22;-0.13;1.51;-0.43;0.29
5569;0.22;-0.12;1.50;-0.44;0.29
5570;0.22;-0.12;1.50;-0.45;0.29
5571;0.22;-0.12;1.50;-0.45;0.29
5572;0.22;-0.12;1.50;-0.46;0.29
5573;0.22;-0.12;1.49;-0.47;0.28
5574;0.23;-0.12;1.49;-0.48;0.28
5575;0.23;-0.11;1.49;-0.49;0.28
5576;0.23;-0.11;1.49;-0.49;0.28
5577;0.23;-0.11;1.50;-0.50;0.28
5578;0.23;-0.11;1.50;-0.51;0.28
5579;0.23;-0.11;1.51;-0.52;0.28
5580;0.23;-0.11;1.51;-0.52;0.28
5581;0.24;-0.10;1.51;-0.53;0.28
5582;0.24;-0.10;1.52;-0.54;0.28
5583;0.24;-0.10;1.52;-0.55;0.28
5584;0.24;-0.10;1.53;-0.55;0.28
5585;0.24;-0.10;1.53;-0.56;0.28
5586;0.24;-0.09;1.53;-0.57;0.28
5587;0.24;-0.09;1.54;-0.58;0.28
5588;0.24;-0.09;1.54;-0.58;0.28
5589;0.25;-0.09;1.55;-0.59;0.28
5590;0.25;-0.09;1.55;-0.60;0.28
5591;0.25;-0.09;1.56;-0.61;0.28
5592;0.25;-0.08;1.56;-0.62;0.28
5593;0.25;-0.08;1.56;-0.62;0.28
5594;0.25;-0.08;1.57;-0.63;0.28
5595;0.25;-0.08;1.57;-0.64;0.28
5596;0.26;-0.08;1.58;-0.65;0.28
5597;0.26;-0.08;1.58;-0.65;0.28
5598;0.26;-0.07;1.59;-0.66;0.28
5599;0.26;-0.07;1.59;-0.67;0.28
5600;0.26;-0.07;1.59;-0.68;0.28
5601;0.26;-0.07;1.60;-0.68;0.28
5602;0.26;-0.07;1.61;-0.69;0.28
5603;0.26;-0.07;1.61;-0.69;0.28
5604;0.27;-0.06;1.62;-0.70;0.28
5605;0.27;-0.06;1.63;-0.71;0.28
5606;0.27;-0.06;1.63;-0.71;0.28
5607;0.27;-0.06;1.64;-0.72;0.28
5608;0.27;-0.06;1.65;-0.72;0.29
5609;0.27;-0.05;1.65;-0.73;0.29
5610;0.27;-0.05;1.66;-0.73;0.29
5611;0.28;-0.05;1.66;-0.74;0.29
5612;0.28;-0.05;1.67;-0.75;0.29
5613;0.28;-0.05;1.68;-0.75;0.29
5614;0.28;-0.05;1.68;-0.76;0.29
5615;0.28;-0.04;1.69;-0.76;0.29
5616;0.28;-0.04;1.70;-0.77;0.29
5617;0.28;-0.04;1.70;-0.78;0.29
5618;0.28;-0.04;1.71;-0.78;0.29
5619;0.29;-0.04;1.72;-0.79;0.30
5620;0.29;-0.04;1.72;-0.79;0.30
5621;0.29;-0.03;1.73;-0.80;0.30
5622;0.29;-0.03;1.73;-0.80;0.30
5623;0.29;-0.03;1.74;-0.81;0.30
5624;0.29;-0.03;1.75;-0.82;0.30
5625;0.29;-0.03;1.75;-0.82;0.30
5626;0.30;-0.02;1.76;-0.83;0.30
5627;0.30;-0.02;1.76;-0.83;0.30
5628;0.30;-0.02;1.76;-0.84;0.30
5629;0.30;-0.02;1.77;-0.84;0.30
5630;0.30;-0.02;1.77;-0.85;0.30
5631;0.30;-0.02;1.77;-0.86;0.30
5632;0.30;-0.01;1.78;-0.86;0.30
5633;0.30;-0.01;1.78;-0.87;0.30
5634;0.31;-0.01;1.78;-0.87;0.30
5635;0.31;-0.01;1.78;-0.88;0.30
5636;0.31;-0.01;1.79;-0.89;0.30
5637;0.31;-0.01;1.79;-0.89;0.30
5638;0.31;0.00;1.79;-0.90;0.30
5639;0.31;0.00;1.80;-0.90;0.30
5640;0.31;0.00;1.80;-0.91;0.30
5641;0.32;0.00;1.80;-0.91;0.30
5642;0.32;0.00;1.81;-0.92;0.30
5643;0.32;0.01;1.81;-0.93;0.30
5644;0.32;0.01;1.81;-0.93;0.30
5645;0.32;0.01;1.82;-0.94;0.30
5646;0.32;0.01;1.82;-0.94;0.30
5647;0.32;0.01;1.82;-0.95;0.30
5648;0.32;0.01;1.83;-0.96;0.30
5649;0.33;0.02;1.83;-0.96;0.31
5650;0.33;0.02;1.83;-0.97;0.30
5651;0.33;0.02;1.81;-0.97;0.30
5652;0.33;0.02;1.78;-0.98;0.29
5653;0.33;0.02;1.75;-0.98;0.28
5654;0.33;0.02;1.73;-0.99;0.27
5655;0.33;0.03;1.70;-1.00;0.27
5656;0.34;0.03;1.67;-1.00;0.26
5657;0.34;0.03;1.65;-1.01;0.25
5658;0.34;0.03;1.62;-1.01;0.25
5659;0.34;0.03;1.60;-1.02;0.24
5660;0.34;0.03;1.57;-1.02;0.23
5661;0.34;0.04;1.54;-1.03;0.22
5662;0.34;0.04;1.52;-1.04;0.22
5663;0.34;0.04;1.49;-1.04;0.21
5664;0.35;0.04;1.46;-1.05;0.20
5665;0.35;0.04;1.44;-1.05;0.20
5666;0.35;0.05;1.41;-1.06;0.19
5667;0.35;0.05;1.39;-1.07;0.18
5668;0.35;0.05;1.36;-1.07;0.17
5669;0.35;0.05;1.33;-1.08;0.16
5670;0.35;0.05;1.31;-1.08;0.16
5671;0.36;0.05;1.28;-1.09;0.15
5672;0.36;0.06;1.25;-1.09;0.15
5673;0.36;0.06;1.23;-1.10;0.14
5674;0.36;0.06;1.20;-1.11;0.13
5675;0.36;0.06;1.17;-1.11;0.12
5676;0.36;0.06;1.20;-1.12;0.13
5677;0.36;0.06;1.22;-1.12;0.13
5678;0.36;0.07;1.24;-1.13;0.14
5679;0.37;0.07;1.26;-1.14;0.14
5680;0.37;0.07;1.28;-1.14;0.15
5681;0.37;0.07;1.30;-1.15;0.15
5682;0.37;0.07;1.33;-1.15;0.16
5683;0.37;0.08;1.35;-1.16;0.16
5684;0.37;0.08;1.37;-1.16;0.17
5685;0.37;0.08;1.39;-1.17;0.17
5686;0.38;0.08;1.41;-1.18;0.17
5687;0.38;0.08;1.43;-1.18;0.18
5688;0.38;0.08;1.45;-1.19;0.18
5689;0.38;0.09;1.48;-1.19;0.19
5690;0.38;0.09;1.50;-1.20;0.19
5691;0.38;0.09;1.52;-1.20;0.20
5692;0.38;0.09;1.54;-1.21;0.20
5693;0.38;0.09;1.56;-1.22;0.20
5694;0.39;0.09;1.58;-1.22;0.21
5695;0.39;0.10;1.61;-1.23;0.22
5696;0.39;0.10;1.63;-1.23;0.22
5697;0.39;0.10;1.65;-1.24;0.23
5698;0.39;0.10;1.67;-1.25;0.23
5699;0.39;0.10;1.69;-1.25;0.23
5700;0.39;0.11;1.71;-1.26;0.24
5701;0.40;0.11;1.71;-1.25;0.24
5702;0.40;0.11;1.71;-1.24;0.25
5703;0.40;0.11;1.70;-1.23;0.25
5704;0.40;0.11;1.70;-1.22;0.25
5705;0.40;0.11;1.70;-1.21;0.25
5706;0.40;0.12;1.69;-1.20;0.25
5707;0.40;0.12;1.69;-1.19;0.26
5708;0.40;0.12;1.68;-1.18;0.26
5709;0.41;0.12;1.68;-1.17;0.26
5710;0.41;0.12;1.68;-1.16;0.26
5711;0.41;0.12;1.67;-1.15;0.26
5712;0.41;0.13;1.67;-1.14;0.27
5713;0.41;0.13;1.67;-1.13;0.27
5714;0.41;0.13;1.66;-1.12;0.27
5715;0.41;0.13;1.66;-1.11;0.27
5716;0.42;0.13;1.66;-1.10;0.28
5717;0.42;0.13;1.65;-1.09;0.28
5718;0.42;0.14;1.65;-1.08;0.28
5719;0.42;0.14;1.64;-1.07;0.28
5720;0.42;0.14;1.64;-1.05;0.29
5721;0.42;0.14;1.64;-1.04;0.29
5722;0.42;0.14;1.63;-1.03;0.29
5723;0.42;0.15;1.63;-1.02;0.30
5724;0.43;0.15;1.63;-1.01;0.30
5725;0.43;0.15;1.62;-1.00;0.30
5726;0.43;0.15;1.63;-0.99;0.31
5727;0.43;0.15;1.64;-0.98;0.31
5728;0.43;0.15;1.65;-0.97;0.32
5729;0.43;0.16;1.66;-0.96;0.32
5730;0.43;0.16;1.67;-0.95;0.33
5731;0.44;0.16;1.68;-0.94;0.34
5732;0.44;0.16;1.69;-0.93;0.34
5733;0.44;0.16;1.70;-0.92;0.35
5734;0.44;0.16;1.71;-0.91;0.35
5735;0.44;0.17;1.72;-0.90;0.36
5736;0.44;0.17;1.73;-0.89;0.36
5737;0.44;0.17;1.74;-0.88;0.37
5738;0.45;0.17;1.75;-0.87;0.38
5739;0.45;0.17;1.76;-0.86;0.38
5740;0.45;0.18;1.77;-0.85;0.39
5741;0.45;0.18;1.78;-0.84;0.39
5742;0.45;0.18;1.79;-0.83;0.40
5743;0.45;0.18;1.80;-0.82;0.40
5744;0.45;0.18;1.81;-0.81;0.41
5745;0.45;0.18;1.82;-0.80;0.41
5746;0.46;0.19;1.83;-0.79;0.42
5747;0.46;0.19;1.84;-0.78;0.43
5748;0.46;0.19;1.84;-0.77;0.43
5749;0.46;0.19;1.85;-0.76;0.44
5750;0.46;0.19;1.86;-0.75;0.44
5751;0.46;0.19;1.88;-0.74;0.45
5752;0.46;0.20;1.89;-0.73;0.46
5753;0.47;0.20;1.91;-0.72;0.47
5754;0.47;0.20;1.92;-0.71;0.47
5755;0.47;0.20;1.94;-0.70;0.48
5756;0.47;0.20;1.95;-0.69;0.48
5757;0.47;0.20;1.97;-0.68;0.49
5758;0.47;0.21;1.98;-0.67;0.50
5759;0.47;0.21;2.00;-0.66;0.51
5760;0.47;0.21;2.01;-0.65;0.51
5761;0.48;0.21;2.03;-0.64;0.52
5762;0.48;0.21;2.04;-0.63;0.53
5763;0.48;0.22;2.06;-0.62;0.54
5764;0.48;0.22;2.07;-0.61;0.54
5765;0.48;0.22;2.08;-0.60;0.55
5766;0.48;0.22;2.10;-0.59;0.55
5767;0.48;0.22;2.11;-0.58;0.56
5768;0.49;0.22;2.13;-0.57;0.57
5769;0.49;0.23;2.14;-0.56;0.58
5770;0.49;0.23;2.16;-0.55;0.58
5771;0.49;0.23;2.17;-0.54;0.59
5772;0.49;0.23;2.19;-0.53;0.60
5773;0.49;0.23;2.20;-0.52;0.60
5774;0.49;0.23;2.22;-0.51;0.61
5775;0.49;0.24;2.23;-0.50;0.62
5776;0.50;0.24;2.19;-0.49;0.61
5777;0.50;0.24;2.16;-0.48;0.61
5778;0.50;0.24;2.12;-0.47;0.60
5779;0.50;0.24;2.08;-0.46;0.59
5780;0.50;0.25;2.04;-0.45;0.59
5781;0.50;0.25;2.00;-0.44;0.58
5782;0.50;0.25;1.97;-0.43;0.57
5783;0.51;0.25;1.93;-0.42;0.57
5784;0.51;0.25;1.89;-0.41;0.56
5785;0.51;0.25;1.85;-0.40;0.55
5786;0.51;0.26;1.81;-0.39;0.55
5787;0.51;0.26;1.77;-0.38;0.54
5788;0.51;0.26;1.74;-0.37;0.54
5789;0.51;0.26;1.70;-0.36;0.53
5790;0.51;0.26;1.66;-0.35;0.52
5791;0.52;0.26;1.62;-0.34;0.52
5792;0.52;0.27;1.58;-0.33;0.51
5793;0.52;0.27;1.55;-0.32;0.51
5794;0.52;0.27;1.51;-0.31;0.50
5795;0.52;0.27;1.47;-0.30;0.49
5796;0.52;0.27;1.43;-0.29;0.48
5797;0.52;0.28;1.39;-0.28;0.48
5798;0.53;0.28;1.36;-0.27;0.48
5799;0.53;0.28;1.32;-0.26;0.47
5800;0.53;0.28;1.28;-0.25;0.46
5801;0.53;0.28;1.30;-0.25;0.47
5802;0.53;0.28;1.31;-0.25;0.47
5803;0.53;0.29;1.33;-0.25;0.48
5804;0.53;0.29;1.34;-0.25;0.48
5805;0.53;0.29;1.36;-0.26;0.48
5806;0.54;0.28;1.37;-0.26;0.48
5807;0.54;0.28;1.39;-0.26;0.49
5808;0.54;0.27;1.40;-0.26;0.49
5809;0.54;0.26;1.42;-0.26;0.49
5810;0.54;0.26;1.43;-0.27;0.49
5811;0.54;0.25;1.45;-0.27;0.49
5812;0.54;0.25;1.46;-0.27;0.50
